cps19_ResponseId,education,language,age_category,income_category,income_number,gender,province,health,citizenship,born_in_canada,marital_status,owns_house,vote_choice,liberal_favour,conservative_favour,ndp_favour,bloc_favour,green_favour,people_favour
R_3hH2Ehx9tBE64dS,Bachelor,English,25-34,"$100,000 to $ 124,999",110000,Female,Nova Scoita,Good/Very Good,Yes,Yes,Married,Own a residence,0,63,4,53,0,18,0
R_yD9we3Z22pExgCl,College/Trade,French,65-74,"$50,000 to $74,999",61000,Female,New Brunswick,Excellent,Yes,Yes,Widowed,No residence,1,60,60,39,15,32,30
R_1jGTfPYMj7L5coY,High School,English,45-54,"$75,000 to $99,999",85000,Female,Maintoba,Poor/Fair,Yes,Yes,Married,Own a residence,0,73,10,50,11,63,31
R_1gi4ksk3tTnmNcc,Bachelor,English,65-74,"$25,000 to $49,999",48000,Female,New Brunswick,Good/Very Good,Yes,Yes,Married,Own a residence,0,68.5,15,61,35,83.5,9
R_3noBAHsFhblzCwC,Bachelor,French,45-54,"$75,000 to $99,999",85000,Male,Quebec,Poor/Fair,Yes,Yes,Living with a partner,No residence,3,41.25,37.75,65,67.25,60.75,43.75
R_cUWJ2Pj7Cudyepr,High School,Neither English nor French,65-74,"$25,000 to $49,999",34000,Female,Quebec,Good/Very Good,Yes,No,Married,Own a residence,0,100,36,0,0,0,26
R_72ibMQiwXykkjZL,Bachelor,English,25-34,"$25,000 to $49,999",43000,Female,Quebec,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,61,33,53,0,100,52
R_3k22U1q4kMjCXOT,Bachelor,Neither English nor French,35-44,"$50,000 to $74,999",50000,Male,Ontario,Poor/Fair,Yes,No,Married,No residence,1,27,63.5,24,31,36.5,19.5
R_2BnVxFtEouMsslU,College/Trade,English,75-84,"$100,000 to $ 124,999",100000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,31,95,45,4,58,0.5
R_REyyiOFrvRk03Hb,College/Trade,English,55-64,"$50,000 to $74,999",69000,Female,Ontario,Excellent,Yes,No,Divorced,Own a residence,0,73.54545454545455,23.727272727272727,52.45454545454545,25.636363636363637,53.63636363636363,34.81818181818182
R_22xkvexP315NSIG,Bachelor,English,35-44,"$125,000 and more",150000,Female,Ontario,Excellent,Yes,Yes,Married,No residence,0,55.291666666666664,44.833333333333336,44.583333333333336,15.458333333333334,38.208333333333336,25.583333333333332
R_3rSrT1EFV3CwfoF,Postgrad,English,75-84,"$100,000 to $ 124,999",115000,Male,British Columbia,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,2,75,15,80,15,39,15
R_27DUVCWTQQPkmdN,Postgrad,English,55-64,"$125,000 and more",126000,Male,British Columbia,Poor/Fair,Yes,Yes,Married,Own a residence,1,50.75,46.5,36.125,12.25,40.25,15.5
R_1pXrG0CU4GdPpIP,Bachelor,English,55-64,"$50,000 to $74,999",70000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,4,41.57142857142857,45.5,40.714285714285715,16.357142857142858,41.5,16.714285714285715
R_3Djbb2FpDLv9C42,Bachelor,English,55-64,"$50,000 to $74,999",65000,Female,Ontario,Good/Very Good,Yes,Yes,Widowed,Own a residence,0,79.5,10.5,79.5,21.5,56.5,20.5
R_2cjRN7o8yX6fX5C,College/Trade,English_and_French,55-64,"$50,000 to $74,999",65000,Female,British Columbia,Excellent,Yes,Yes,Living with a partner,Own a residence,1,10,85,59,2,39,33
R_2uW08WilKiRESlK,College/Trade,English,55-64,"$25,000 to $49,999",25000,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,0,29.166666666666668,65.33333333333333,48.666666666666664,8.5,36.5,37.166666666666664
R_87mnaeiO4KDrQnD,Bachelor,English,65-74,"$75,000 to $99,999",79000,Female,Ontario,Poor/Fair,Yes,Yes,Widowed,Own a residence,0,50,56.5,40,16,38,18.5
R_1NE239MXWNAR3iB,Bachelor,English,35-44,"$50,000 to $74,999",65000,Female,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,0,79,51.125,66,25.75,57.75,36.25
R_3LZKWQizF0MIPvS,College/Trade,English,55-64,"$25,000 to $49,999",44000,Female,Ontario,Poor/Fair,Yes,Yes,Separated,Own a residence,2,54.5,49.5,44.5,16.5,16,14.5
R_1CeT4DjfxKGIqpd,High School,English,55-64,"$75,000 to $99,999",85000,Male,Ontario,Poor/Fair,Yes,Yes,Separated,Own a residence,1,3,57,36.5,10.5,34,18.5
R_sZIzIdtu3cFAOVr,Bachelor,English,65-74,"$50,000 to $74,999",68000,Male,Alberta,Poor/Fair,Yes,Yes,Widowed,Own a residence,1,0,100,0,10,20,41
R_2Xb8XdOy2rtyE9S,College/Trade,English,65-74,"$125,000 and more",160000,Female,Quebec,Excellent,Yes,Yes,Married,Own a residence,0,36,36,23,2,0,0
R_qRacxxRNEJmBoZz,College/Trade,English_and_French,45-54,"$50,000 to $74,999",60000,Female,Alberta,Poor/Fair,Yes,Yes,Divorced,No residence,1,13,83,12,2,15,19
R_XTAzvpyTw8pS2oF,Postgrad,English,75-84,"$100,000 to $ 124,999",121000,Male,Alberta,Good/Very Good,Yes,No,Married,Own a residence,0,48,40,30.333333333333332,17.666666666666668,22.333333333333332,3.6666666666666665
R_vAnCWHMxo1rKaDD,Bachelor,English,45-54,"$25,000 to $49,999",31000,Female,British Columbia,Excellent,Yes,Yes,Never Married,No residence,2,24,7,83,23,65,2
R_1mxb8AX8vnw5kI3,Bachelor,English_and_French,75-84,"$50,000 to $74,999",50000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,60,91,15,8,22,31
R_115bV17W1w0TI5j,Postgrad,English,55-64,"$125,000 and more",200000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,51.523809523809526,51.904761904761905,43.80952380952381,10.857142857142858,52.523809523809526,18.428571428571427
R_2sSf1x4PtwqLxgJ,College/Trade,English,55-64,"$25,000 to $49,999",29000,Female,Ontario,Good/Very Good,Yes,Yes,Divorced,Own a residence,5,38.75,24.25,28.75,9,52.25,39.75
R_1IgZfXwe7VXpaNk,Bachelor,English,45-54,"$50,000 to $74,999",65000,Female,Ontario,Poor/Fair,Yes,Yes,Don't know/Prefer not to answer,Own a residence,1,14,93,34,36,79,37
R_2aDgO0iUvFIifs8,College/Trade,English,45-54,"$100,000 to $ 124,999",105000,Male,Quebec,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,1,10,82,61,9,33,34
R_3etoxYdhKeyQRVn,College/Trade,English,65-74,"$25,000 to $49,999",40000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,73.33333333333333,24.833333333333332,41.833333333333336,21.166666666666668,58.833333333333336,17.5
R_10MnMzA80Fm7WYy,Bachelor,Neither English nor French,45-54,"$100,000 to $ 124,999",124000,Male,Quebec,Excellent,Yes,No,Married,Own a residence,0,80,34.5,72.5,0.5,65.5,72
R_pRWGL6xpDrqntSh,College/Trade,English,75-84,"$50,000 to $74,999",69000,Male,British Columbia,Excellent,Yes,Yes,Married,Own a residence,1,51.375,56.25,41.25,16.5,37.25,20.75
R_2CWlovB9ipXE6wM,Postgrad,English,45-54,"$125,000 and more",150000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,37.333333333333336,52.4,32.8,16.066666666666666,40.4,16.933333333333334
R_VJWKRQwhd5yRAtP,Postgrad,English,65-74,"$100,000 to $ 124,999",120000,Female,Maintoba,Good/Very Good,Yes,Yes,Never Married,No residence,0,80,30,70,0,70,0
R_1eLClZkxabBk1Zc,College/Trade,English,55-64,"$25,000 to $49,999",43000,Female,Ontario,Poor/Fair,Yes,Yes,Separated,Own a residence,0,54.5,49.5,44.5,16.5,16,14.5
R_xGipVke4zW5RZGp,College/Trade,English,45-54,"$75,000 to $99,999",90000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,33.42857142857143,50.285714285714285,42.5,10.857142857142858,39.92857142857143,30.928571428571427
R_1rOk5AtseKU3P0p,High School,English,75-84,"$25,000 to $49,999",44000,Female,British Columbia,Good/Very Good,Yes,Yes,Widowed,Own a residence,1,34,100,0,0,38,0
R_rdSbKMXrOLFo3Xr,High School,English,65-74,"$50,000 to $74,999",50000,Female,Ontario,Good/Very Good,Yes,Yes,Never Married,Own a residence,4,38,0,18,0.5,25.5,25.5
R_3n3ffBiNTZEZ5Ip,College/Trade,English,65-74,"$100,000 to $ 124,999",110000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,28.333333333333332,69.33333333333333,32,33.666666666666664,33.333333333333336,73.33333333333333
R_2Y36y2O9fKPx1Gc,Postgrad,English_and_French,25-34,"$125,000 and more",150000,Female,Ontario,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,1,35,38,45.333333333333336,29,50,3.3333333333333335
R_2CTWM5XE8403Ptu,College/Trade,English_and_French,25-34,"$125,000 and more",220000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,36.666666666666664,38.666666666666664,40,11,25.333333333333332,6.666666666666667
R_42PicaHifIblXhf,High School,Neither English nor French,45-54,"$50,000 to $74,999",73000,Female,Quebec,Good/Very Good,Yes,No,Married,Own a residence,0,83,87,61,19,48,53
R_1M5Mll3dwZ25JI3,College/Trade,English_and_French,25-34,"$25,000 to $49,999",25000,Female,Ontario,Poor/Fair,Yes,Yes,Married,No residence,0,83,70,85,62,28,31
R_3stV8Eok6eMV0oJ,Bachelor,English,35-44,"$125,000 and more",225000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,44.44444444444444,38.888888888888886,62.44444444444444,11.555555555555555,41.77777777777778,25.555555555555557
R_DpXyU2h3iC83nup,College/Trade,English,65-74,"$50,000 to $74,999",65000,Male,Saskatchewan,Good/Very Good,Yes,Yes,Married,Own a residence,0,49.666666666666664,72.33333333333333,26.333333333333332,11,14,36.666666666666664
R_24wSDvRV4JUiXBO,College/Trade,English,55-64,"$75,000 to $99,999",92000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,21.875,67,35,13,19.875,23
R_1LLO3Pti4x8zgXP,Postgrad,English,65-74,"$125,000 and more",130000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,0,60.333333333333336,40,42.86666666666667,14.866666666666667,53.8,14.133333333333333
R_12xMm2TNdnaomXf,Bachelor,Neither English nor French,85+,"$50,000 to $74,999",60000,Male,Ontario,Poor/Fair,Yes,No,Married,Own a residence,0,94,68,81,29,76,41
R_wTTHi23Xrm0gi8F,Bachelor,English_and_French,35-44,"$75,000 to $99,999",87000,Female,Saskatchewan,Good/Very Good,Yes,Yes,Married,No residence,0,88,0,98,75,71,20
R_1lsK2bzjp9EYks0,College/Trade,English,65-74,"$125,000 and more",200000,Male,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,6.333333333333333,92,0.6666666666666666,8.666666666666666,4.666666666666667,34.333333333333336
R_putOeEAl6dd1PXz,College/Trade,English,75-84,"$50,000 to $74,999",60000,Female,British Columbia,Excellent,Yes,Yes,Married,Own a residence,1,51.375,56.25,41.25,16.5,37.25,20.75
R_Tde5Z3YQc4iTbCp,Bachelor,English,75-84,"$75,000 to $99,999",90000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,1,9.666666666666666,83,16.333333333333332,13.333333333333334,7.333333333333333,43.666666666666664
R_RLeQkNYbJ63Q3rX,Bachelor,Neither English nor French,65-74,"$75,000 to $99,999",91000,Male,Ontario,Excellent,Yes,No,Married,Own a residence,0,84.25,48,47.75,17.75,55.75,13.5
R_tFXrQicaIyjlEel,Bachelor,Neither English nor French,55-64,"$75,000 to $99,999",92000,Female,British Columbia,Excellent,Yes,No,Married,Own a residence,2,53,33,81,11,79,37
R_ZJfi7wDxg6wanrb,College/Trade,Neither English nor French,75-84,"$50,000 to $74,999",60000,Female,British Columbia,Don't Know,Yes,Yes,Married,Own a residence,1,51,73,51,31,40,39
R_1OxJYnixUwh3muH,Bachelor,English,45-54,"$75,000 to $99,999",92400,Male,British Columbia,Excellent,Yes,Yes,Married,Own a residence,1,66.75,46.25,56.5,33.5,48.25,40.5
R_2X4EAO2dOeTAdQt,College/Trade,English,25-34,"Less than $25,000",10000,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,2,72,18.25,64.25,32.5,50.75,25.5
R_3QDU4ApLHgQpWEF,Postgrad,English,75-84,"$75,000 to $99,999",98000,Male,British Columbia,Excellent,Yes,Yes,Married,Own a residence,1,13.5,65.75,13.25,7.75,26.75,21.5
R_2tMcfVxafaOQMbn,College/Trade,English,55-64,"$100,000 to $ 124,999",120000,Female,Quebec,Poor/Fair,Yes,Yes,Married,Own a residence,0,77.5,4.5,80.5,0.5,30,10
R_xxcsqAKc0IisnSN,Bachelor,English_and_French,35-44,"$75,000 to $99,999",83000,Female,Alberta,Poor/Fair,Yes,Yes,Never Married,Own a residence,1,22,75,14.5,4.5,37.5,31.5
R_2YAhCGZKxLg8CMp,Bachelor,French,65-74,"$25,000 to $49,999",25000,Female,Quebec,Excellent,Yes,Yes,Divorced,Own a residence,3,31.333333333333332,0,78.66666666666667,58.333333333333336,71.66666666666667,0
R_tQyh6DnNYOuKCtj,Postgrad,English,75-84,"$100,000 to $ 124,999",105000,Male,Maintoba,Good/Very Good,Yes,Yes,Married,Own a residence,2,61,17,68,5,82,0
R_1JPE2F7QYWUYKB8,Bachelor,English,55-64,"$50,000 to $74,999",50000,Female,British Columbia,Poor/Fair,Yes,Yes,Married,No residence,2,38.8,9.8,63,8.6,48.2,19
R_1n1LQErAiPsfhGR,Bachelor,English,25-34,"$75,000 to $99,999",78000,Female,Alberta,Excellent,Yes,Yes,Divorced,Own a residence,1,27,68,62,0,32,51
R_uyxKQ5SS1tfzIpH,Bachelor,English,45-54,"$50,000 to $74,999",50000,Female,Maintoba,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,2,21,45.5,87.5,13,19.5,32.5
R_2tyV3AkRoix53ZI,No degree/diploma,English,65-74,"$25,000 to $49,999",49000,Male,Maintoba,Poor/Fair,Yes,Yes,Married,No residence,2,6,12,24,0,15,23
R_bJJpk5JRxf63Oa5,College/Trade,English,75-84,"$75,000 to $99,999",83000,Female,Ontario,Poor/Fair,Yes,Yes,Divorced,Own a residence,0,94,0,2,2,29,0
R_1hMameZGHi2NUrw,High School,English,55-64,"$75,000 to $99,999",95000,Male,Maintoba,Poor/Fair,Yes,Yes,Married,Own a residence,1,40,76,55,28,69,60
R_2YLAA45wszwnU6s,Bachelor,Neither English nor French,25-34,"$25,000 to $49,999",49999,Female,Ontario,Good/Very Good,Yes,No,Married,No residence,1,26,90,36,40,85,27
R_1Lwblg7qY2Jx1fG,College/Trade,English,75-84,"$125,000 and more",760000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,1,15,85,14.333333333333334,14.333333333333334,3.6666666666666665,28.666666666666668
R_21cEqaEcNqqz2QE,College/Trade,English,25-34,"$75,000 to $99,999",99000,Female,British Columbia,Excellent,Yes,Yes,Never Married,Own a residence,2,45,0,43,0,62,0
R_2SdWRx16u65j6fK,Bachelor,English_and_French,55-64,"$50,000 to $74,999",65000,Male,Alberta,Excellent,Yes,Yes,Never Married,Own a residence,0,90,30,62,5,61,16
R_1dfUPUdFoM8ckAY,Bachelor,English,45-54,"$50,000 to $74,999",69000,Female,Ontario,Poor/Fair,Yes,Yes,Living with a partner,Own a residence,5,38.666666666666664,33,41.333333333333336,37.666666666666664,26.666666666666668,41
R_7PMf811DGAA3ZjH,High School,English,55-64,"Less than $25,000",15000,Male,British Columbia,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,48.5,45,65,0,29.5,5
R_1mC5L6NBmzDsaMl,Bachelor,English,65-74,"$25,000 to $49,999",27000,Female,British Columbia,Poor/Fair,Yes,Yes,Married,Own a residence,2,58.4,55.2,35.6,1,55.8,32.2
R_1nTo4uVvFxfizf0,Bachelor,English,55-64,"$125,000 and more",142000,Male,British Columbia,Excellent,Yes,Yes,Married,Own a residence,4,69.16666666666667,40.333333333333336,51.666666666666664,5.333333333333333,62.833333333333336,9.833333333333334
R_32OSh6wJ3lIFtpF,College/Trade,French,55-64,"Less than $25,000",13000,Male,Quebec,Don't Know,Yes,Yes,Never Married,No residence,0,93,0,40,24.333333333333332,12.666666666666666,0
R_4YIabNGgZeaeBpf,High School,English,55-64,"$25,000 to $49,999",41000,Male,Maintoba,Good/Very Good,Yes,Yes,Never Married,No residence,1,4.5,55.5,40,14.5,51.5,34.5
R_xi712ZD1QXx5CMx,Bachelor,French,65-74,"$100,000 to $ 124,999",115000,Male,Quebec,Excellent,Yes,Yes,Married,Own a residence,1,76.33333333333333,32.833333333333336,56.5,31.833333333333332,40.5,6.666666666666667
R_3PQQm5Fj5bz6gnu,Postgrad,English,45-54,"$100,000 to $ 124,999",112000,Male,Ontario,Good/Very Good,Yes,No,Married,Own a residence,1,54,51,56.25,38,58,35.5
R_2dZr9MfcsUbdWq5,Bachelor,English,45-54,"$125,000 and more",150000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,1,42,54.125,29.458333333333332,9.416666666666666,37.458333333333336,17.583333333333332
R_aaYg55MJPYInZDP,Bachelor,English,25-34,"$75,000 to $99,999",89000,Male,Ontario,Excellent,Yes,No,Married,No residence,2,66.9090909090909,46.72727272727273,69.9090909090909,27.454545454545453,61,22.363636363636363
R_3sjTymARsr6B9IZ,High School,English,55-64,"Less than $25,000",24500,Male,Ontario,Poor/Fair,No,Yes,Widowed,Own a residence,2,55.333333333333336,32,66.33333333333333,6,63.666666666666664,7.333333333333333
R_1opTCZKMQrHAYby,Bachelor,English,45-54,"$50,000 to $74,999",64500,Male,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,1,64.83333333333333,30.166666666666668,64,33,54.5,16.666666666666668
R_1gIVYKCwDh26vEf,College/Trade,English,55-64,"$75,000 to $99,999",82000,Female,Ontario,Excellent,Yes,Yes,Living with a partner,Own a residence,0,83.5,30.75,74,18.75,60.75,22.75
R_qO6TUQmvojP4Bj3,Bachelor,French,55-64,"$50,000 to $74,999",66000,Female,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,83.33333333333333,12,77.33333333333333,50,62.666666666666664,11.333333333333334
R_1mDUJPLEWYWx5e6,High School,English,35-44,"$125,000 and more",185000,Female,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,2,55,68,52,9.666666666666666,50.666666666666664,30
R_6lqaqyE6hrL3Atj,Bachelor,Neither English nor French,65-74,"$100,000 to $ 124,999",110000,Female,Maintoba,Good/Very Good,Yes,Yes,Married,Own a residence,0,46.5,58.5,29.5,25.5,28.5,30.5
R_24ODjrT77Q96yKN,College/Trade,French,65-74,"$50,000 to $74,999",59999,Male,Quebec,Poor/Fair,Yes,Yes,Married,Own a residence,3,33.333333333333336,40.166666666666664,54,52.166666666666664,28.833333333333332,17.833333333333332
R_AtH6uHWCyP03qsF,High School,French,55-64,"$75,000 to $99,999",75000,Female,Quebec,Don't Know,Yes,Yes,Living with a partner,Own a residence,3,28,4,0,100,73,0
R_21btSuVF4j3frH5,Postgrad,English,35-44,"$75,000 to $99,999",76000,Female,British Columbia,Poor/Fair,Yes,Yes,Never Married,Own a residence,0,88,34,73.5,22.5,78,25.5
R_10PGz0dZ2Ps6h6S,College/Trade,English_and_French,65-74,"$25,000 to $49,999",39000,Male,Alberta,Good/Very Good,Yes,Yes,Married,Own a residence,4,0,0,0,0,1,0
R_3rOKNp1jaiyVOEi,College/Trade,English,45-54,"$50,000 to $74,999",70000,Female,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,35.5,76.25,30.25,19.5,47.5,47
R_T2btFwe4ffTLzcl,Postgrad,Neither English nor French,45-54,"$50,000 to $74,999",69700,Female,Alberta,Don't Know,Yes,No,Married,No residence,5,0,60,10,51,0,96
R_qXgOWMyQH3C27n3,High School,English,85+,"$25,000 to $49,999",45000,Male,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,2,21,59,79,18,55,18
R_3m44KBUgyW6yTsI,College/Trade,French,45-54,"$100,000 to $ 124,999",100000,Male,Quebec,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,1,3,92.5,10.5,33,8,35.5
R_2CjoJc9PoiuMnTq,College/Trade,English,55-64,"Less than $25,000",12000,Female,Ontario,Poor/Fair,Yes,Yes,Never Married,No residence,2,48.857142857142854,43,50.714285714285715,22.571428571428573,42.142857142857146,16.857142857142858
R_2EmCwrVxAt4wD3I,Postgrad,English,55-64,"$125,000 and more",125000,Female,Ontario,Good/Very Good,Yes,Yes,Separated,Own a residence,4,34,61,30,15,66,19
R_1dG4nC1are25yWe,College/Trade,French,45-54,"$75,000 to $99,999",80000,Female,Quebec,Poor/Fair,Yes,Yes,Living with a partner,No residence,0,70,40,40,55,70,35
R_1Hq7DFIyuIiZMHn,High School,English,45-54,"$25,000 to $49,999",45000,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,30,48.333333333333336,83.66666666666667,11,32,15
R_2YQZE1O7B5sf16l,High School,French,35-44,"$50,000 to $74,999",59000,Female,Quebec,Good/Very Good,Yes,Yes,Never Married,Own a residence,0,45,56,51,22,8,51
R_12EBVqh8xsdQ15S,College/Trade,English,35-44,"$25,000 to $49,999",25000,Male,Maintoba,Poor/Fair,Yes,Yes,Married,No residence,2,57,28.5,53.5,22.5,58,41.5
R_1I78Zizh7alkoiK,High School,English_and_French,65-74,"$25,000 to $49,999",32000,Female,Quebec,Good/Very Good,Yes,Yes,Widowed,Own a residence,3,21,51,48,55,40,41
R_PNk6ZqUJr3bea4x,Bachelor,English,25-34,"$50,000 to $74,999",65000,Female,Ontario,Good/Very Good,Yes,Yes,Married,No residence,5,60.625,40.75,47.875,27.75,55.25,42
R_1giFqK5JT0EcyB6,High School,English,65-74,"$100,000 to $ 124,999",109000,Female,Ontario,Excellent,Yes,Yes,Married,Own a residence,0,64,67,46,0,40.5,36.5
R_OrK77sFj7B1VBg5,College/Trade,English,35-44,"$75,000 to $99,999",80000,Male,Ontario,Good/Very Good,Yes,No,Never Married,No residence,0,53,20.2,77.8,23.4,54.4,18.4
R_3jffoXYddHk8YnY,College/Trade,English_and_French,45-54,"$50,000 to $74,999",65000,Female,Ontario,Good/Very Good,Yes,Yes,Separated,Own a residence,0,81,30,72,23,17,29
R_21p02kooYupKZoI,Bachelor,Neither English nor French,35-44,"$75,000 to $99,999",96000,Male,Ontario,Good/Very Good,Yes,No,Separated,Own a residence,1,0,85,71,0,25,30
R_1IA8ic0ORSBiUUA,Bachelor,English,65-74,"$75,000 to $99,999",81000,Female,Alberta,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,4,76.5,0.5,81.5,9,75,4.5
R_RCYCqy9uErmrboZ,College/Trade,English,65-74,"$50,000 to $74,999",65000,Female,Ontario,Don't Know,Yes,Yes,Married,Own a residence,4,50.25,49.55,29.8,13.6,45.05,31.45
R_4MdnKd754yTIcN3,Bachelor,English,65-74,"$100,000 to $ 124,999",100000,Female,Ontario,Excellent,Yes,Yes,Married,Own a residence,0,61.22727272727273,41.54545454545455,49.63636363636363,14.181818181818182,52.22727272727273,14.909090909090908
R_RkLZDvjBPIV6igp,Bachelor,English,35-44,"$125,000 and more",165000,Male,Newfoundland and Labrador,Good/Very Good,Yes,Yes,Living with a partner,Own a residence,0,51,15,31,0,68,0
R_2DSmkCtWmiuLyul,Bachelor,Neither English nor French,35-44,"$50,000 to $74,999",60000,Female,Quebec,Good/Very Good,Yes,No,Married,Own a residence,0,78,27,37,18,20,31
R_2AEUcWNTf3tvy1A,Bachelor,English,55-64,"$75,000 to $99,999",84000,Male,British Columbia,Good/Very Good,Yes,Yes,Married,Own a residence,0,44,78,5.5,0,3.5,15
R_3ef2JtBEQZLz0eL,Postgrad,English,75-84,"$125,000 and more",150000,Female,Prince Edward Island,Poor/Fair,Yes,Yes,Married,Own a residence,0,86,31,63,10,81,11
R_vozpyOwCgRlrxFn,Bachelor,English,65-74,"$50,000 to $74,999",51000,Male,Ontario,Excellent,Yes,Yes,Widowed,Own a residence,1,53.57142857142857,49.142857142857146,33,9.571428571428571,40.57142857142857,9.142857142857142
R_2ZNV3uWhvFdTpeK,Postgrad,English,65-74,"Less than $25,000",0,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,20,84,32,0,20,10
R_OHm2n4cGQ9GR1ex,Bachelor,English,65-74,"$75,000 to $99,999",96000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,0,67.5,40.72727272727273,44.90909090909091,6.590909090909091,51.95454545454545,5.2727272727272725
R_3KO6aPff3MFkYku,High School,French,75-84,"$50,000 to $74,999",55000,Male,Maintoba,Don't Know,Yes,Yes,Married,Own a residence,4,65,51,29,33,78,10
R_esuHSadbglLm4Ol,Bachelor,English,65-74,"$75,000 to $99,999",75000,Female,Newfoundland and Labrador,Good/Very Good,Yes,Yes,Married,Own a residence,0,45,70,46.5,5,25,9.5
R_VXzvk3AlFhQjPON,College/Trade,English,55-64,"$50,000 to $74,999",71000,Male,New Brunswick,Poor/Fair,Yes,Yes,Married,Own a residence,2,14.25,41.75,43,10.75,36,37.5
R_1NtsF2PT0Q8mTS3,High School,English,55-64,"$125,000 and more",150000,Male,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,0,37,49.2,41.2,1.8,38.6,12.2
R_3KD80CUPIy91znf,Bachelor,English,65-74,"$75,000 to $99,999",85000,Male,Ontario,Poor/Fair,Yes,Yes,Married,Own a residence,0,67.5,40.72727272727273,44.90909090909091,6.590909090909091,51.95454545454545,5.2727272727272725
R_307cUb4hCB8sL7Q,College/Trade,English,75-84,"$50,000 to $74,999",64000,Female,Ontario,Good/Very Good,Yes,No,Married,No residence,2,59,41,53.75,14,43.25,29.75
R_2dAaQdWXc0sls5i,College/Trade,English,65-74,"$75,000 to $99,999",94000,Male,Nova Scoita,Good/Very Good,Yes,No,Married,Own a residence,2,44.8,42,53.2,11.8,44.6,21.4
R_56DTpmPHKKuMjip,Postgrad,English_and_French,35-44,"$100,000 to $ 124,999",123000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,0,82.5,80.5,68,61,64.5,58
R_1ov5HTGpXEPh3uV,College/Trade,English,55-64,"Less than $25,000",0,Female,Ontario,Good/Very Good,Yes,Yes,Married,Own a residence,1,56.75,33,39.25,12.75,66.75,11
R_33jQos48KYa5SX0,High School,English,65-74,"$50,000 to $74,999",51000,Male,Ontario,Good/Very Good,Yes,No,Divorced,Own a residence,2,64,32,73,38,41,18
R_1jUG9hsTHUiMdD3,High School,English,75-84,"$25,000 to $49,999",30000,Female,Maintoba,Good/Very Good,Yes,Yes,Widowed,No residence,0,87,42,72,27,51,20
R_6u15egAQI2xFHtD,Bachelor,English,55-64,"$100,000 to $ 124,999",120000,Female,Alberta,Poor/Fair,Yes,Yes,Married,Own a residence,1,3,76.75,23.75,12.75,23.75,28
R_3OcC3UJVOO92XBl,College/Trade,English,55-64,"$75,000 to $99,999",76000,Male,Ontario,Excellent,Yes,Yes,Married,Own a residence,2,43.857142857142854,61.07142857142857,37.714285714285715,9.357142857142858,36.857142857142854,15.285714285714286
R_3ISO6Nv4J9GvEWS,College/Trade,English,65-74,"$25,000 to $49,999",40000,Male,Ontario,Good/Very Good,Yes,Yes,Separated,No residence,2,76,0,90,0,56,0
R_2VsTD5p0qm4iizu,College/Trade,English,25-34,"$50,000 to $74,999",50000,Female,Ontario,Good/Very Good,Yes,Yes,Living with a partner,No residence,2,11,28.333333333333332,62.666666666666664,19.666666666666668,58,16.333333333333332
R_2pX1ijbgQaLX9VH,Bachelor,English,25-34,"$50,000 to $74,999",59999,Female,Maintoba,Good/Very Good,Yes,Yes,Never Married,Own a residence,1,20.5,86.5,8,13.5,25.5,0
